timestamp,id,open_state.amount_quote,open_state.last_low,open_state.last_low_timestamp,open_state.last_high,open_state.last_high_timestamp,close_state.amount_quote,close_state.last_low,close_state.last_low_timestamp,close_state.last_high,close_state.last_high_timestamp,close_state.direction,open_order.market,open_order.type,open_order.amount,open_order.limit_price,open_order.status,open_order.exec_gross_amount_base,open_order.exec_gross_amount_quote,open_order.exec_fees_quote,open_order.finish_timestamp,open_order.exec_gross_price,open_order.exec_net_amount_base,open_order.exec_net_amount_quote,open_order.exec_net_price,open_order.exec_fees_percent,close_order.market,close_order.type,close_order.amount,close_order.limit_price,close_order.status,close_order.exec_gross_amount_base,close_order.exec_gross_amount_quote,close_order.exec_fees_quote,close_order.finish_timestamp,close_order.exec_gross_price,close_order.exec_net_amount_base,close_order.exec_net_amount_quote,close_order.exec_net_price,close_order.exec_fees_percent,size_quote,gross_profit_quote,gross_profit_percent,net_profit_quote,net_profit_percent,open_timestamp,close_timestamp,direction,open_price,close_price,close_trigger
2020-10-14T10:01:07.742420,2de2befa-0e04-11eb-8578-b42e9948224b,100.0,6860.0,2020-01-03 02:01:00,7232.75,2020-01-01 15:39:00,100.0,4536.52,2020-03-16 13:30:00,11453.12,2020-07-31 16:14:00,long,Kraken-BTC-EUR,buy,0.01382967,7953.9,finished,0.01382967,99.9999927261,0.25999998108786,2020-01-03 04:44:00,7230.83,0.01382967,100.25999270718786,7249.630158,0.0026,Kraken-BTC-EUR,sell,0.01382967,7227.0,finished,0.01382967,111.05238839670001,0.28873620983142,2020-01-08 17:23:00,8030.01,0.01382967,110.76365218686858,8009.131974,0.0026,100.25999270718786,11.052395670600006,0.11023734764153474,10.50365947968072,0.10476421547682488,2020-01-03 04:44:00,2020-01-08 17:23:00,long,7230.83,8030.01,trailing-stop-loss
2020-10-14T10:01:08.499512,2e56435c-0e04-11eb-8578-b42e9948224b,100.0,7153.16,2020-01-03 04:46:00,10500.0,2020-02-13 13:48:00,100.0,4536.52,2020-03-16 13:30:00,11453.12,2020-07-31 16:14:00,long,Kraken-BTC-EUR,sell,0.01229234,7321.6,finished,0.01229234,100.000029751,0.2600000773526,2020-03-08 23:40:00,8135.15,0.01229234,99.7400296736474,8113.99861,0.0026,Kraken-BTC-EUR,buy,0.01229234,8841.4,finished,0.01229234,98.8018953712,0.25688492796512,2020-03-10 10:44:00,8037.68,0.01229234,99.05878029916512,8058.577968,0.0026000000000000003,99.7400296736474,1.1981343797999955,0.012012572923031303,0.6812493744822774,0.006830250368997757,2020-03-08 23:40:00,2020-03-10 10:44:00,short,8135.15,8037.68,open-long
2020-10-14T10:01:08.521017,2e598b0c-0e04-11eb-8578-b42e9948224b,100.0,7650.95,2020-03-09 15:44:00,8169.0,2020-03-09 00:06:00,100.0,4536.52,2020-03-16 13:30:00,11453.12,2020-07-31 16:14:00,long,Kraken-BTC-EUR,buy,0.0124414,8841.4,finished,0.0124414,99.999991952,0.2599999790752,2020-03-10 10:44:00,8037.68,0.0124414,100.2599919310752,8058.5779680000005,0.0026,Kraken-BTC-EUR,sell,0.0124414,6975.4,finished,0.0124414,96.425702146,0.2507068255796,2020-03-11 15:47:00,7750.39,0.0124414,96.17499532042041,7730.238986,0.0026,100.2599919310752,-3.574289805999996,-0.03565021038957573,-4.084996610654798,-0.04074403490340466,2020-03-10 10:44:00,2020-03-11 15:47:00,long,8037.68,7750.39,trailing-stop-loss
2020-10-14T10:01:08.547787,2e5da0d4-0e04-11eb-8578-b42e9948224b,100.0,6311.0,2020-03-12 10:45:00,8158.42,2020-03-10 13:02:00,100.0,4536.52,2020-03-16 13:30:00,11453.12,2020-07-31 16:14:00,long,Kraken-BTC-EUR,sell,0.01584535,5679.9,finished,0.01584535,100.00000385000001,0.26000001001,2020-03-12 10:45:00,6311.0,0.01584535,99.74000383999001,6294.5914,0.0026,Kraken-BTC-EUR,buy,0.01584535,7214.5,finished,0.01584535,103.9237878705,0.27020184846330003,2020-03-12 10:51:00,6558.63,0.01584535,104.19398971896331,6575.682438,0.0026000000000000003,99.74000383999001,-3.923784020499994,-0.039340123014180016,-4.453985878973299,-0.04465596257765038,2020-03-12 10:45:00,2020-03-12 10:51:00,short,6311.0,6558.63,open-long
2020-10-14T10:01:08.548262,2e5db312-0e04-11eb-8578-b42e9948224b,100.0,6001.71,2020-03-12 10:48:00,6558.63,2020-03-12 10:51:00,100.0,4536.52,2020-03-16 13:30:00,11453.12,2020-07-31 16:14:00,long,Kraken-BTC-EUR,buy,0.01524709,7214.5,finished,0.01524709,100.0000218867,0.26000005690542,2020-03-12 10:51:00,6558.63,0.01524709,100.26002194360542,6575.682438000001,0.0026,Kraken-BTC-EUR,sell,0.01524709,5762.9,finished,0.01524709,97.6300142171,0.25383803696446,2020-03-12 10:58:00,6403.19,0.01524709,97.37617618013553,6386.541706,0.0026,100.26002194360542,-2.3700076695999996,-0.02363861111992464,-2.8838457634698926,-0.028763665791854777,2020-03-12 10:51:00,2020-03-12 10:58:00,long,6558.63,6403.19,trailing-stop-loss
2020-10-14T10:01:08.554584,2e5eaa10-0e04-11eb-8578-b42e9948224b,100.0,5150.36,2020-03-12 23:24:00,6761.22,2020-03-12 10:54:00,100.0,4536.52,2020-03-16 13:30:00,11453.12,2020-07-31 16:14:00,long,Kraken-BTC-EUR,sell,0.01941612,4635.3,finished,0.01941612,100.00000780319999,0.26000002028832,2020-03-12 23:24:00,5150.36,0.01941612,99.74000778291168,5136.969064,0.0026,Kraken-BTC-EUR,buy,0.01941612,5618.4,finished,0.01941612,99.169774512,0.2578414137312,2020-03-12 23:29:00,5107.6,0.01941612,99.4276159257312,5120.879760000001,0.0026,99.74000778291168,0.8302332911999883,0.008323974598107372,0.31239185718047224,0.003132061688429043,2020-03-12 23:24:00,2020-03-12 23:29:00,short,5150.36,5107.6,open-long
2020-10-14T10:01:08.555000,2e5eba46-0e04-11eb-8578-b42e9948224b,100.0,4818.25,2020-03-12 23:28:00,5150.36,2020-03-12 23:24:00,100.0,4536.52,2020-03-16 13:30:00,11453.12,2020-07-31 16:14:00,long,Kraken-BTC-EUR,buy,0.01957867,5618.4,finished,0.01957867,100.00001489200001,0.2600000387192,2020-03-12 23:29:00,5107.6,0.01957867,100.26001493071921,5120.879760000001,0.0026,Kraken-BTC-EUR,sell,0.01957867,4322.8,finished,0.01957867,94.038309877,0.2444996056802,2020-03-12 23:33:00,4803.1,0.01957867,93.7938102713198,4790.61194,0.0026,100.26001493071921,-5.961705015000007,-0.05946243893061069,-6.466204659399409,-0.06449435165023294,2020-03-12 23:29:00,2020-03-12 23:33:00,long,5107.6,4803.1,trailing-stop-loss
2020-10-14T10:01:08.556662,2e5efb28-0e04-11eb-8578-b42e9948224b,100.0,3902.7,2020-03-13 02:14:00,5107.6,2020-03-12 23:29:00,100.0,4536.52,2020-03-16 13:30:00,11453.12,2020-07-31 16:14:00,long,Kraken-BTC-EUR,sell,0.02562329,3512.4,finished,0.02562329,100.000013883,0.26000003609579997,2020-03-13 02:14:00,3902.7,0.02562329,99.74001384690419,3892.5529799999995,0.0026,Kraken-BTC-EUR,buy,0.02562329,4620.1,finished,0.02562329,107.62063656189999,0.27981365506093997,2020-03-13 02:19:00,4200.11,0.02562329,107.90045021696092,4211.030285999999,0.0026,99.74001384690419,-7.620622678899991,-0.07640486886834863,-8.160436370056729,-0.08181707677103976,2020-03-13 02:14:00,2020-03-13 02:19:00,short,3902.7,4200.11,open-long
2020-10-14T10:01:08.557062,2e5f0ad2-0e04-11eb-8578-b42e9948224b,100.0,3865.0,2020-03-13 02:15:00,4200.11,2020-03-13 02:19:00,100.0,4536.52,2020-03-16 13:30:00,11453.12,2020-07-31 16:14:00,long,Kraken-BTC-EUR,buy,0.0238089,4620.1,finished,0.0238089,99.999998979,0.25999999734539997,2020-03-13 02:19:00,4200.11,0.0238089,100.2599989763454,4211.030286,0.0026,Kraken-BTC-EUR,sell,0.0238089,4542.1,finished,0.0238089,120.15708989699999,0.31240843373219995,2020-03-13 02:51:00,5046.73,0.0238089,119.84468146326779,5033.608501999999,0.0026,100.2599989763454,20.157090917999994,0.2010481859545571,19.58468248692239,0.19533894561023338,2020-03-13 02:19:00,2020-03-13 02:51:00,long,4200.11,5046.73,trailing-stop-loss
2020-10-14T10:01:08.595298,2e64e092-0e04-11eb-8578-b42e9948224b,100.0,4048.51,2020-03-13 02:21:00,5990.35,2020-03-13 13:34:00,100.0,4536.52,2020-03-16 13:30:00,11453.12,2020-07-31 16:14:00,long,Kraken-BTC-EUR,sell,0.02177041,4134.1,finished,0.02177041,99.99998358990001,0.25999995733374004,2020-03-16 10:03:00,4593.39,0.02177041,99.73998363256626,4581.447186,0.0026,Kraken-BTC-EUR,buy,0.02177041,5277.4,finished,0.02177041,104.4463721283,0.27156056753358,2020-03-16 12:09:00,4797.63,0.02177041,104.71793269583358,4810.103838,0.0026,99.73998363256626,-4.446388538399987,-0.044579800160987684,-4.977949063267317,-0.04990926288503981,2020-03-16 10:03:00,2020-03-16 12:09:00,short,4593.39,4797.63,open-long
